Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
123.75,256.381,983.20,-26.66667,100.22, -,9.432128
123.80,253.5846,983.30,-29.33333,100.22, -,9.432128
123.85,250.7866,983.40,-32,100.22, -,9.432128
123.90,247.9906,983.50,-34.66667,100.22, -,9.432128
123.95,247.9906,983.50,-34.66667,100.22, -,9.432128
124.00,247.9906,983.50,-32,100.22, -,9.432128
124.05,245.1948,983.60,-32,100.22, -,9.432128
124.10,245.1948,983.60,-32,100.22, -,9.432128
124.15,245.1948,983.60,-29.33333,100.22, -,9.432128
124.20,247.9906,983.50,-24,100.22, -,9.432128
124.25,247.9906,983.50,-24,100.22, -,9.432128
124.30,247.9906,983.50,-24,100.22, -,9.432128
124.35,247.9906,983.50,-21.33333,100.22, -,9.432128
124.40,247.9906,983.50,-21.33333,100.22, -,9.432128
124.45,247.9906,983.50,-21.33333,100.22, -,9.432128
124.50,245.1948,983.60,-21.33333,100.22, -,9.432128
124.55,242.3975,983.70,-21.33333,100.22, -,9.432128
124.60,236.8054,983.90,-26.66667,100.22, -,9.432128
124.65,231.2158,984.10,-29.33333,100.22, -,9.432128
124.70,225.6255,984.30,-32,100.22, -,9.432128
124.75,222.8299,984.40,-34.66667,100.22, -,9.432128
124.80,220.0361,984.50,-34.66667,100.22, -,9.432128
124.85,220.0361,984.50,-32,100.22, -,9.432128
124.90,220.0361,984.50,-29.33333,100.22, -,9.432128
124.95,217.2426,984.60,-29.33333,100.22, -,9.432128
125.00,214.4477,984.70,-32,100.22, -,9.432128
125.05,214.4477,984.70,-32,100.22, -,9.432128
125.10,214.4477,984.70,-29.33333,100.22, -,9.432128
125.15,211.6546,984.80,-32,100.22, -,9.432128
125.20,211.6546,984.80,-32,100.22, -,9.432128
125.25,208.8601,984.90,-37.33333,100.22, -,9.432128
125.30,206.0676,985.00,-40,100.22, -,9.432128
125.35,203.2752,985.10,-42.66667,100.22, -,9.432128
125.40,200.4814,985.20,-45.33333,100.22, -,9.432128
125.45,200.4814,985.20,-45.33333,100.22, -,9.432128
125.50,200.4814,985.20,-45.33333,100.22, -,9.451575
125.55,197.6895,985.30,-45.33333,100.22, -,9.451575
125.60,197.6895,985.30,-42.66667,100.22, -,9.451575
125.65,194.8961,985.40,-40,100.22, -,9.451575
125.70,192.1047,985.50,-37.33333,100.22, -,9.451575
125.75,192.1047,985.50,-32,100.22, -,9.451575
125.80,189.3135,985.60,-32,100.22, -,9.451575
125.85,189.3135,985.60,-29.33333,100.22, -,9.451575
125.90,186.5208,985.70,-32,100.22, -,9.451575
125.95,183.7301,985.80,-34.66667,100.22, -,9.451575
126.00,183.7301,985.80,-32,100.22, -,9.451575
126.05,183.7301,985.80,-29.33333,100.22, -,9.451575
126.10,183.7301,985.80,-29.33333,100.22, -,9.451575
126.15,180.9379,985.90,-32,100.22, -,9.451575
126.20,180.9379,985.90,-29.33333,100.22, -,9.451575
126.25,180.9379,985.90,-29.33333,100.22, -,9.451575
126.30,183.7301,985.80,-24,100.22, -,9.451575
126.35,183.7301,985.80,-21.33333,100.22, -,9.451575
126.40,183.7301,985.80,-18.66667,100.22, -,9.451575
126.45,180.9379,985.90,-18.66667,100.22, -,9.451575
126.50,178.1476,986.00,-21.33333,100.22, -,9.451575
126.55,178.1476,986.00,-21.33333,100.04, -,9.451575
126.60,178.1476,986.00,-18.66667,100.04, -,9.451575
126.65,175.3575,986.10,-21.33333,100.04, -,9.451575
126.70,175.3575,986.10,-18.66667,100.04, -,9.451575
126.75,169.7764,986.30,-21.33333,100.04, -,9.451575
126.80,166.9853,986.40,-24,100.04, -,9.451575
126.85,166.9853,986.40,-21.33333,100.04, -,9.451575
126.90,164.1962,986.50,-24,100.04, -,9.451575
126.95,158.6169,986.70,-26.66667,100.04, -,9.451575
127.00,158.6169,986.70,-24,100.04, -,9.451575
127.05,155.8284,986.80,-26.66667,100.04, -,9.451575
127.10,155.8284,986.80,-26.66667,100.04, -,9.451575
127.15,153.0385,986.90,-29.33333,100.04, -,9.451575
127.20,153.0385,986.90,-26.66667,100.04, -,9.451575
127.25,150.2505,987.00,-29.33333,100.04, -,9.451575
127.30,150.2505,987.00,-29.33333,100.04, -,9.451575
127.35,147.4628,987.10,-34.66667,100.04, -,9.451575
127.40,144.6735,987.20,-37.33333,100.04, -,9.451575
127.45,144.6735,987.20,-37.33333,100.04, -,9.451575
127.50,141.8862,987.30,-37.33333,100.22, -,9.451575
127.55,139.0974,987.40,-37.33333,100.22, -,9.451575
127.60,139.0974,987.40,-37.33333,100.22, -,9.451575
127.65,136.3106,987.50,-40,100.22, -,9.451575
127.70,136.3106,987.50,-37.33333,100.22, -,9.451575
127.75,136.3106,987.50,-37.33333,100.22, -,9.451575
127.80,136.3106,987.50,-32,100.22, -,9.451575
127.85,133.5239,987.60,-32,100.22, -,9.451575
127.90,136.3106,987.50,-29.33333,100.22, -,9.451575
127.95,133.5239,987.60,-29.33333,100.22, -,9.451575
128.00,133.5239,987.60,-24,100.22, -,9.451575
128.05,130.7359,987.70,-26.66667,100.22, -,9.451575
128.10,127.9497,987.80,-26.66667,100.22, -,9.451575
128.15,127.9497,987.80,-26.66667,100.22, -,9.451575
128.20,125.162,987.90,-26.66667,100.22, -,9.451575
128.25,122.3763,988.00,-29.33333,100.22, -,9.451575
128.30,122.3763,988.00,-26.66667,100.22, -,9.451575
128.35,122.3763,988.00,-26.66667,100.22, -,9.451575
128.40,122.3763,988.00,-24,100.22, -,9.451575
128.45,122.3763,988.00,-21.33333,100.22, -,9.451575
128.50,125.162,987.90,-18.66667,100.22, -,9.451575
128.55,127.9497,987.80,-13.33333,100.22, -,9.432128
128.60,130.7359,987.70,-8,100.22, -,9.432128
128.65,133.5239,987.60,-5.333333,100.22, -,9.432128
128.70,136.3106,987.50,0,100.22, -,9.432128
128.75,141.8862,987.30,5.333333,100.22, -,9.432128
128.80,144.6735,987.20,8,100.22, -,9.432128
128.85,144.6735,987.20,8,100.22, -,9.432128
128.90,144.6735,987.20,10.66667,100.22, -,9.432128
128.95,141.8862,987.30,5.333333,100.22, -,9.432128
129.00,139.0974,987.40,5.333333,100.22, -,9.432128
129.05,136.3106,987.50,2.666667,100.22, -,9.432128
129.10,136.3106,987.50,5.333333,100.22, -,9.432128
129.15,136.3106,987.50,8,100.22, -,9.432128
129.20,136.3106,987.50,8,100.22, -,9.432128
129.25,133.5239,987.60,8,100.22, -,9.432128
129.30,127.9497,987.80,5.380952,100.22, -,9.432128
129.35,125.162,987.90,2.714286,100.22, -,9.432128
129.40,122.3763,988.00,0.04761905,100.22, -,9.432128
129.45,119.5909,988.10,-2.619048,100.22, -,9.432128
129.50,116.8039,988.20,-5.285714,100.22, -,9.451575
129.55,116.8039,988.20,-7.952381,100.22, -,9.451575
129.60,116.8039,988.20,-10.61905,100.22, -,9.451575
129.65,119.5909,988.10,-10.61905,100.22, -,9.451575
129.70,125.162,987.90,-8,100.22, -,9.451575
129.75,127.9497,987.80,-8,100.22, -,9.451575
129.80,125.162,987.90,-16,100.22, -,9.451575
129.85,111.2324,988.40,-31.95238,100.22, -,9.451575
129.90,100.0938,988.80,-42.57143,100.22, -,9.451575
129.95,91.74179,989.10,-50.52381,100.22, -,9.451575
130.00,88.95712,989.20,-50.52381,100.22, -,9.451575
130.05,86.17438,989.30,-50.52381,100.22, -,9.451575
130.10,83.39016,989.40,-50.52381,100.22, -,9.451575
130.15,83.39016,989.40,-50.52381,100.22, -,9.451575
130.20,80.60787,989.50,-53.19048,100.22, -,9.451575
130.25,80.60787,989.50,-53.19048,100.22, -,9.451575
130.30,80.60787,989.50,-50.52381,100.22, -,9.451575
130.35,80.60787,989.50,-45.23809,100.22, -,9.451575
130.40,80.60787,989.50,-42.57143,100.22, -,9.451575
130.45,80.60787,989.50,-39.90476,100.22, -,9.451575
130.50,77.82581,989.60,-39.90476,100.22, -,9.451575
130.55,77.82581,989.60,-37.23809,100.22, -,9.432128
130.60,77.82581,989.60,-37.23809,100.22, -,9.432128
130.65,77.82581,989.60,-37.23809,100.22, -,9.432128
130.70,80.60787,989.50,-37.23809,100.22, -,9.432128
130.75,88.95712,989.20,-34.57143,100.22, -,9.432128
130.80,94.52499,989.00,-31.95238,100.22, -,9.432128
130.85,100.0938,988.80,-24,100.22, -,9.432128
130.90,100.0938,988.80,-10.71429,100.22, -,9.432128
130.95,100.0938,988.80,-0.0952381,100.22, -,9.432128
131.00,102.8777,988.70,10.52381,100.22, -,9.432128
131.05,100.0938,988.80,10.52381,100.22, -,9.432128
131.10,100.0938,988.80,13.19048,100.22, -,9.432128
131.15,97.30842,988.90,13.19048,100.22, -,9.432128
131.20,97.30842,988.90,13.19048,100.22, -,9.432128
131.25,94.52499,989.00,13.19048,100.22, -,9.432128
131.30,94.52499,989.00,13.19048,100.22, -,9.432128
131.35,91.74179,989.10,10.52381,100.22, -,9.432128
131.40,88.95712,989.20,7.857143,100.22, -,9.432128
131.45,88.95712,989.20,7.857143,100.22, -,9.432128
131.50,88.95712,989.20,7.857143,100.22, -,9.432128
131.55,88.95712,989.20,10.52381,100.22, -,9.432128
131.60,86.17438,989.30,7.857143,100.22, -,9.432128
131.65,80.60787,989.50,2.571429,100.22, -,9.432128
131.70,72.26067,989.80,-5.380952,100.22, -,9.432128
131.75,66.69644,990.00,-13.33333,100.22, -,9.432128
131.80,63.91552,990.10,-23.95238,100.22, -,9.432128
131.85,61.13312,990.20,-31.90476,100.22, -,9.432128
131.90,61.13312,990.20,-37.19048,100.22, -,9.432128
131.95,61.13312,990.20,-37.19048,100.22, -,9.432128
132.00,58.35265,990.30,-39.85714,100.22, -,9.432128
132.05,55.57071,990.40,-45.19048,100.22, -,9.432128
132.10,52.7907,990.50,-45.19048,100.22, -,9.432128
132.15,50.01091,990.60,-47.85714,100.22, -,9.432128
132.20,47.22965,990.70,-47.85714,100.22, -,9.432128
132.25,47.22965,990.70,-47.85714,100.22, -,9.432128
132.30,44.45032,990.80,-47.85714,100.22, -,9.432128
132.35,44.45032,990.80,-47.85714,100.22, -,9.432128
132.40,41.66952,990.90,-47.85714,100.22, -,9.432128
132.45,41.66952,990.90,-45.19048,100.22, -,9.432128
132.50,38.89064,991.00,-47.85714,100.22, -,9.432128
132.55,38.89064,991.00,-47.85714,100.22, -,9.432128
132.60,36.11199,991.10,-50.52381,100.22, -,9.432128
132.65,33.33187,991.20,-50.52381,100.22, -,9.432128
132.70,30.55367,991.30,-47.90476,100.22, -,9.432128
132.75,27.774,991.40,-42.61905,100.22, -,9.432128
132.80,27.774,991.40,-37.33333,100.22, -,9.432128
132.85,24.99626,991.50,-37.33333,100.22, -,9.432128
132.90,24.99626,991.50,-34.66667,100.22, -,9.432128
132.95,27.774,991.40,-32,100.22, -,9.432128
133.00,27.774,991.40,-32,100.22, -,9.432128
133.05,30.55367,991.30,-26.66667,100.22, -,9.432128
133.10,33.33187,991.20,-21.33333,100.22, -,9.432128
133.15,36.11199,991.10,-16,100.22, -,9.432128
133.20,36.11199,991.10,-13.33333,100.22, -,9.432128
133.25,36.11199,991.10,-10.66667,100.22, -,9.432128
133.30,33.33187,991.20,-13.33333,100.22, -,9.432128
133.35,30.55367,991.30,-13.33333,100.22, -,9.432128
133.40,27.774,991.40,-16,100.22, -,9.432128
133.45,24.99626,991.50,-16,100.22, -,9.432128
133.50,24.99626,991.50,-16,100.22, -,9.432128
133.55,22.21874,991.60,-16,100.22, -,9.432128
133.60,19.43976,991.70,-18.66667,100.22, -,9.432128
133.65,16.66269,991.80,-18.66667,100.22, -,9.432128
133.70,13.88416,991.90,-18.66667,100.22, -,9.432128
133.75,11.10755,992.00,-18.66667,100.22, -,9.432128
133.80,8.331166,992.10,-18.66667,100.22, -,9.432128
133.85,5.553314,992.20,-21.33333,100.22, -,9.432128
133.90,5.553314,992.20,-18.66667,100.22, -,9.432128
133.95,5.553314,992.20,-18.66667,100.22, -,9.432128
134.00,2.777384,992.30,-24,100.22, -,9.432128
134.05,2.777384,992.30,-24,100.22, -,9.432128
134.10,-1.478978E-05,992.40,-29.33333,100.22, -,9.432128
134.15,2.777384,992.30,-29.33333,100.22, -,9.432128
134.20,2.777384,992.30,-32,100.22, -,9.432128
134.25,2.777384,992.30,-32,100.22, -,9.432128
134.30,2.777384,992.30,-32,100.22, -,9.432128
134.35,2.777384,992.30,-29.33333,100.22, -,9.432128
134.40,2.777384,992.30,-26.66667,100.22, -,9.432128
134.45,2.777384,992.30,-24,100.22, -,9.432128
134.50,-1.478978E-05,992.40,-24,100.22, -,9.432128
134.55,-1.478978E-05,992.40,-24, -
134.60,2.777384,992.30,-18.66667, -
134.65,5.553314,992.20,-13.33333, -
134.70,5.553314,992.20,-10.66667, -
134.75,8.331166,992.10,-5.333333, -
134.80,11.10755,992.00,0, -
134.85,8.331166,992.10,0, -
134.90,8.331166,992.10,2.666667, -
134.95,5.553314,992.20,0, -
135.00,2.777384,992.30,-2.666667, -
135.05,-1.478978E-05,992.40,-2.666667, -
